,지점,지점명,일시,평균기온(℃),최저기온(℃),최고기온(℃)
3777,108,서울,1918-02-02,2.3,-1.2,6.0
3778,108,서울,1918-02-03,1.9,-1.1,6.0
3779,108,서울,1918-02-04,2.2,-2.2,4.7
3780,108,서울,1918-02-05,2.3,-0.4,5.3
3781,108,서울,1918-02-06,2.9,0.5,7.8
3782,108,서울,1918-02-07,0.8,-2.8,6.4
3783,108,서울,1918-02-08,0.6,-4.9,7.1
3784,108,서울,1918-02-09,-1.5,-5.3,3.4
3785,108,서울,1918-02-10,-4.6,-8.4,-0.3
3786,108,서울,1918-02-11,-4.1,-9.5,1.1
3787,108,서울,1918-02-12,-1.7,-8.5,5.0
3788,108,서울,1918-02-13,-1.5,-6.9,4.4
3789,108,서울,1918-02-14,-1.0,-7.5,5.5
3790,108,서울,1918-02-15,-0.7,-4.9,4.6
3791,108,서울,1918-02-16,-2.3,-7.4,4.1
3792,108,서울,1918-02-17,-4.4,-8.7,-0.6
3793,108,서울,1918-02-18,-5.6,-11.4,-0.1
3794,108,서울,1918-02-19,-0.3,-9.0,6.9
3795,108,서울,1918-02-20,0.2,-2.4,3.4
3796,108,서울,1918-02-21,-1.2,-8.5,5.7
3797,108,서울,1918-02-22,-0.8,-5.3,4.1
3798,108,서울,1918-02-23,-0.1,-7.4,7.5
3799,108,서울,1918-02-24,3.3,-3.7,10.2
3800,108,서울,1918-02-25,6.6,-1.7,14.4
3801,108,서울,1918-02-26,4.5,0.7,10.1
3802,108,서울,1918-02-27,1.6,-0.1,2.6
3803,108,서울,1918-02-28,2.0,-0.7,6.2
3804,108,서울,1918-03-01,-0.5,-4.2,3.2
3805,108,서울,1918-03-02,-1.0,-6.1,4.5
3806,108,서울,1918-03-03,0.7,-5.7,8.0
3807,108,서울,1918-03-04,2.2,-4.1,8.9
3808,108,서울,1918-03-05,1.2,-3.7,5.0
3809,108,서울,1918-03-06,3.2,-2.0,9.6
3810,108,서울,1918-03-07,3.0,-3.2,12.2
3811,108,서울,1918-03-08,5.8,-0.7,13.9
3812,108,서울,1918-03-09,5.2,0.0,10.4
3813,108,서울,1918-03-10,1.8,0.5,6.2
3814,108,서울,1918-03-11,1.0,-1.6,5.9
3815,108,서울,1918-03-12,0.1,-4.4,5.4
3816,108,서울,1918-03-13,1.4,-5.0,8.5
3817,108,서울,1918-03-14,3.2,-3.9,11.4
3818,108,서울,1918-03-15,4.9,-2.8,12.7
3819,108,서울,1918-03-16,5.3,-2.1,13.8
3820,108,서울,1918-03-17,7.0,-1.2,14.9
3821,108,서울,1918-03-18,10.8,1.7,18.9
3822,108,서울,1918-03-19,8.2,4.5,13.2
3823,108,서울,1918-03-20,3.2,-2.0,9.5
3824,108,서울,1918-03-21,4.1,-3.0,11.9
3825,108,서울,1918-03-22,6.4,-1.6,14.9
3826,108,서울,1918-03-23,9.8,-0.3,18.8
3827,108,서울,1918-03-24,9.0,6.0,12.4
3828,108,서울,1918-03-25,5.8,4.3,7.5
3829,108,서울,1918-03-26,4.1,1.4,8.2
3830,108,서울,1918-03-27,3.6,-2.3,10.6
3831,108,서울,1918-03-28,5.5,0.1,11.2
3832,108,서울,1918-03-29,6.2,1.5,10.3
3833,108,서울,1918-03-30,6.2,3.1,10.5
3834,108,서울,1918-03-31,6.3,2.6,8.1
3835,108,서울,1918-04-01,8.2,4.7,13.4
3836,108,서울,1918-04-02,7.9,6.0,11.0
3837,108,서울,1918-04-03,7.9,1.3,15.8
3838,108,서울,1918-04-04,9.4,2.4,16.3
3839,108,서울,1918-04-05,9.2,7.1,11.5
3840,108,서울,1918-04-06,10.8,7.8,15.8
3841,108,서울,1918-04-07,6.3,3.6,9.4
3842,108,서울,1918-04-08,9.7,2.4,16.8
3843,108,서울,1918-04-09,9.7,3.9,14.9
3844,108,서울,1918-04-10,4.5,2.5,10.3
3845,108,서울,1918-04-11,7.8,-0.1,16.4
3846,108,서울,1918-04-12,8.0,1.2,14.4
3847,108,서울,1918-04-13,8.5,1.4,16.9
3848,108,서울,1918-04-14,9.0,5.8,14.6
3849,108,서울,1918-04-15,8.5,2.5,15.3
3850,108,서울,1918-04-16,9.9,1.8,18.2
3851,108,서울,1918-04-17,12.0,3.3,20.2
3852,108,서울,1918-04-18,16.4,9.3,22.3
3853,108,서울,1918-04-19,14.1,10.8,19.6
3854,108,서울,1918-04-20,13.8,5.2,21.6
3855,108,서울,1918-04-21,19.0,14.1,26.3
3856,108,서울,1918-04-22,12.5,10.1,18.8
3857,108,서울,1918-04-23,12.2,7.0,19.8
3858,108,서울,1918-04-24,12.2,4.7,19.2
3859,108,서울,1918-04-25,13.0,7.2,17.9
3860,108,서울,1918-04-26,12.7,7.6,17.8
3861,108,서울,1918-04-27,12.2,5.0,19.8
3862,108,서울,1918-04-28,12.3,3.9,21.5
